7.219107212200170931e-01,5.911222021987013742e-01,3.405532386410729112e-02,3.067640782895766360e+00
2.068199205551771724e-01,9.676229689463942130e-01,1.835008117574758346e+00,1.612101830375662903e+00
6.932036458262932355e-01,1.371389549072372649e+00,3.745726687542064504e+00,7.982789695250175344e-01
6.944529275472235419e-01,-1.603187362375512848e+00,5.568000623525368176e-02,5.694460556098683846e-01
3.482473726742354447e-01,5.900790253757443038e-01,2.247022037010027340e+00,4.405450815641886453e-01
4.766488710995269162e-01,1.191778171164256772e+00,1.415129426850995964e+00,7.126807543222170027e-01
6.071147941740336895e-01,-2.310394830885175832e+00,1.872989292563878305e-01,2.184448983268430844e+00
2.321974851399333239e-01,5.336525092434480921e-01,5.518268967714391043e-02,1.750454443241850067e+00
8.643325162609535317e-01,-5.495974050417309353e-01,3.794832959709137921e-02,1.061000664377395708e+00
7.738520485376598756e-01,-6.315432081545024889e-02,7.644027467280514188e-01,9.271004560071318679e-01
3.967115922930893879e-01,9.362638174478293829e-01,6.733632510675328919e-02,3.903042876921116681e-03
2.387031288175700539e-02,-6.827605498288753516e-01,4.800882232710267095e-02,1.974719648358919111e+00
4.921845050428064194e-01,4.928890123136274171e-01,4.208424813368901729e-01,6.582108130349785258e-01
9.374184179728765054e-01,-2.171668435679868780e-01,7.241972799109137751e-04,3.258086150112707857e-01
2.412095706186290212e-01,5.407762687794064327e-01,6.947134284854445951e-01,9.373452975738665316e-01
8.932015334465359668e-02,1.209051497418673016e+00,3.900410404377387813e-02,5.867677602656635322e-02
9.617637060278420025e-01,4.535615500737966155e-01,5.182236883306376996e-01,1.740088957722867868e-01
4.932149252142105089e-01,2.604997031246416128e+00,3.190495180861649960e-01,1.502006957144953470e-01
8.135808193669790134e-01,1.923494814296282662e-01,1.067402059377487930e-02,3.337359857166806165e-01
7.125841928936103020e-01,1.183115157182592192e+00,6.513323543838907617e-03,1.519990293718628482e+00
3.138222353192861025e-01,-9.582299950237258557e-01,6.157339484018505699e-02,5.125440160911579612e-01
4.079054527054950530e-01,9.248484388203527251e-01,6.929489313651330542e-05,5.105489132284994902e-01
9.152478654526347013e-01,-5.226212997893158185e-01,9.808207289911695659e-01,5.952559638890381200e-01
7.532046580649777168e-01,4.116276593745971657e-01,3.046854651020709515e-01,2.420652131773229909e-01
9.710275594092825369e-01,1.850918017691719930e+00,8.825070016595697453e-01,1.245310993314237669e+00
7.059735757179153026e-01,-1.077952869039228379e+00,1.484417027957845470e+00,1.586567913866391732e+00
6.188572212630092384e-01,-1.561758907637376570e+00,7.125317316250216054e-03,3.040358990737627165e-01
9.803368013497306688e-01,2.325103851692758572e-01,7.323273062527987376e-01,8.553741549684368284e-01
6.861366697178680196e-01,-2.522071905004413805e-01,1.161504371649141554e+00,5.264708249965534964e-02
8.047881144335556902e-01,-9.626440115362422389e-01,1.365455992772490745e-01,5.372259108717996057e-01
5.327470557502215209e-01,-9.135326776181795783e-02,1.153523265214333904e+00,1.780116137189782677e+00
3.412005558025343888e-03,6.389172215964131762e-01,3.405589215715140727e-01,2.696182058429055228e+00
1.562228913380520057e-01,1.095000151396449128e+00,9.142322650037017196e-05,1.789585031950787775e+00
8.256532806373894084e-01,-1.028582114746300125e+00,3.266135963104897511e-01,2.776252204564854664e-01
3.288078099052963443e-01,-1.644744834098885722e+00,1.953758423286707652e-02,2.506195893002761688e-01
4.873854679901894471e-01,1.563465857894681177e+00,4.423066683878417726e-01,7.469551875700274068e-02
3.506869928703539863e-01,1.347614712837342132e+00,1.331358542168592951e+00,1.380577606941453928e+00
8.203924634415145078e-01,3.482592269006363761e+00,5.881185200839601501e-01,1.346388409865983737e+00
2.231685030563876904e-01,9.691838527651532864e-01,4.129383713934982048e-01,6.508185195353548558e-01
8.368434340531349935e-01,-5.295044175924388252e-01,6.690628884016132372e-02,1.478426712538229326e+00
9.608204492904289795e-01,1.833097074122736148e+00,5.395682306833299302e-01,1.079833592246254970e+00
5.747680411219538987e-01,1.678737828416101863e+00,1.709743065429925046e-02,1.228887738760507942e-01
6.486514213701735088e-01,-2.885074332462341795e-01,1.080333885786452841e+00,1.090535839127110274e+00
2.033530653214954409e-01,-1.174018941595228904e+00,3.087627284916795098e-02,8.309147247754902210e-01
1.634575469018650917e-01,3.012264427157298474e+00,8.462217064315641357e-01,3.048060009557959638e-01
2.977290107492142068e-01,9.365114879041206430e-01,4.070520767010474446e-03,2.648463216576423807e-01
5.558711997466276866e-01,-6.851854673513315674e-01,1.219835214861313188e+00,1.161104553534084982e-01
1.768970527488844535e-01,6.522783760579697887e-01,3.656355835401830512e-01,2.371420572331285961e-02
5.988041627847606740e-03,1.450951811234558742e+00,3.598588033270201381e-01,3.589199071021917375e-01
3.064650909119287503e-01,-8.565777687286002529e-02,3.087424577141918425e-01,8.555560697347524002e-01
9.067931025288570313e-01,5.150184758813408648e-02,5.461141395124272657e-01,4.579964047698804386e+00
5.814959620098654192e-01,-7.226462533650541697e-01,1.130184692789765633e+00,5.910232004446489551e-01
2.246382312803940628e-01,-1.864950049136430810e+00,6.762540939266398427e-04,3.404351503157480252e+00
4.252871628165663109e-01,2.413426876740748295e+00,1.542103271192445946e-01,1.616310765997632348e+00
9.906698405855745015e-01,2.161052910450883324e+00,2.125136334762420948e-02,1.002144719672026341e+00
5.466113302031778698e-01,9.191167974189359269e-01,7.760318433815119668e-03,9.842723827908317347e-01
1.871997695888649726e-01,-2.449786960963656890e-01,3.713833078638268791e-03,8.841298552365476349e-01
6.000347829875407601e-02,-1.975835192867569479e+00,2.028050231348763922e-03,2.186441640925149976e-01
7.413789270253352548e-01,7.070998380316224630e-01,1.482905309471201950e-02,4.674951174619571548e-01
7.116909857293074460e-01,-7.824949171595068087e-01,5.803909226158199264e-01,7.567109811892048787e-01
9.717691066145190959e-01,1.924618003060503346e+00,1.659306445977702616e-03,7.569924949868851449e-01
3.359744316811867915e-01,6.334292980608913215e-02,2.524890519380960985e+00,2.193521204128149604e-01
8.435355015767163067e-01,1.485824269928515129e+00,1.546053554212392545e+00,6.084550943110617061e-02
2.708765359860130228e-01,-1.215404963203573496e-01,2.568010763142198893e-01,3.008978933508626996e-01
2.741673669674253855e-01,2.141329856006191967e+00,6.642329949510680787e-02,6.523735603736433575e-01
8.766026386850439556e-01,-7.209195165848019116e-01,4.943746115189640022e-02,7.521838217390729442e-01
9.325155541504962509e-01,-7.604989347841204506e-01,1.102427645458320615e+00,5.120497982773389856e-01
9.840023355605499455e-01,6.390426622124808498e-01,2.589813047269470037e+00,3.371231539390843329e-02
2.620408103897129415e-01,3.572502775922702156e+00,1.059731612070870799e-01,9.473703694357844540e-01
6.319019013908554472e-01,-2.605175685710461320e-01,2.023975559122812129e+00,9.427626070237793421e-01
9.276026130501087152e-01,2.659637529780086052e+00,4.722701799521922261e-01,8.114316831189707369e-01
3.395665619340275665e-01,-5.465857824295952128e-01,2.569456671269647052e-01,4.809954179527035079e-01
5.967553049421201461e-01,4.296702750079682831e-01,2.144878708303137038e-01,2.218247509647152782e+00
9.317957872701497779e-01,-1.032788918159732727e-01,3.189223916664364611e-02,4.933039799676439685e-01
2.910552779139763402e-01,-5.713172789397782392e-01,5.689727811841177943e-03,4.137784828761567613e-01
4.671989741627476933e-01,5.227418415501718929e-01,2.490977648731809990e-01,8.933421142217067290e-01
8.439069748714259633e-01,1.878339024080558639e+00,6.618208728378269790e-01,1.821267042823336624e+00
7.396977421887779292e-01,1.348679603564649332e+00,7.836389261599616685e-01,4.483677915255510071e-01
1.705330667617406259e-01,6.374230774625826434e-01,3.876364542480360831e-02,4.629064852037906297e-01
6.255832097500569899e-01,1.085454162083454577e+00,2.278661109259782006e-02,4.545555146121457724e-01
7.642132707502041766e-01,-1.055050219888970631e+00,6.283550792393868267e-01,2.671473606549469082e+00
8.687349937502381048e-01,1.724936996436484904e+00,1.013154799556623548e-01,6.571401558377588437e+00
5.151690353050617510e-01,2.761848138388701468e+00,2.208241153308035387e-01,9.137168696948092528e-01
4.477177882568976752e-01,-3.149647706338163378e-01,3.159563309461059233e-01,2.310307922323301677e-01
5.969227693096326171e-01,1.872393891445998104e-01,1.924222458059795804e-01,1.357423924169308904e+00
5.258249747284525766e-01,2.639698882214330244e-01,3.480517806547246962e-01,1.855176001963078636e-01
6.410498239934568909e-01,1.569100437990112562e+00,1.090490192742550046e-01,1.437033899869994746e+00
6.137638024247531465e-01,1.651315264300607932e+00,2.353532563910802344e-01,4.764548823661510779e-01
8.153513758906661968e-01,1.512042048379363068e+00,6.616478357208602223e-02,1.153345070381047943e+00
9.218264351535095935e-01,2.736424186362431232e+00,2.372675988699186056e-01,1.705156259792944828e+00
5.439260980406869228e-01,1.566847230882886022e+00,9.658424857621068504e-01,5.161558026148816980e-01
4.236812460846446360e-01,-1.314444691778363428e+00,1.347061958131061778e-03,3.079671592204801467e+00
6.935339769180627334e-01,-1.355909312017111734e-01,1.724482543379302901e-01,1.535521262619652827e+00
9.548901324396836809e-01,-1.414798346310031096e-02,2.975168205862697146e-01,4.963253540475113246e-01
3.153426086603177136e-01,5.012783778831142456e-01,4.688551915481308785e-01,1.318175521374478132e+00
1.388214934910318998e-01,1.230650204146787052e+00,1.368713626211563728e-01,9.946447705484521284e-01
7.067573831578063404e-01,-1.695559833804267669e-01,6.476515619638973931e-01,1.370477086582979398e+00
9.335801058987958090e-01,4.091999460424632917e-01,2.157848298649467714e-02,6.258440230408927052e-01
8.421916177100162715e-01,5.267167443031708363e-01,2.127623480761190247e-02,3.754474630805171853e-01
1.279640523193882329e-01,1.290249402697732695e+00,4.623667592978731363e-04,4.128691174866863101e-01
7.212393978504473280e-01,2.041965911428333058e+00,6.409908110282523941e-01,3.407734101847164077e+00
5.106403039310601910e-01,-5.293902309376117277e-01,1.582606746018537791e-01,7.931118610138865321e-01
7.389394368776038835e-01,1.654081116023011555e+00,5.059983514624341039e-01,8.028947519100603225e-01
2.183125852139838896e-01,4.124767277519826303e-01,7.951902377244569192e-03,2.273754690483620777e+00
3.580170504526246633e-01,-2.230789003399299419e-01,2.562733961919311465e+00,1.071724477242877782e+00
5.608616518135565165e-01,-4.785128615798539542e-01,8.727393297420564799e-01,7.797830419970098736e-01
2.053863767857370126e-01,1.903786995929925840e-01,4.675710493441704307e-01,2.702634100731971523e-01
9.683486778736395406e-01,8.710180938868745670e-01,1.871949362830973018e-01,2.056179596580342661e+00
8.279491050420539899e-02,-7.828654786249522601e-01,1.613749738103922304e-01,2.702684040286332801e-01
6.804957767696356852e-01,-9.372445957330541866e-01,3.577330499081584847e+00,2.688103579665714060e-02
5.337112367033182148e-01,4.933939342680345175e-01,1.011038227395817168e+00,3.383714201213462724e-02
1.872149839512654568e-01,5.511696663536284069e-01,8.742809550036896304e-01,3.499108323442151613e-01
8.967093810166048007e-01,1.176798097616944982e+00,1.130114607880197512e-02,1.110951447913829659e-01
3.107060092393348905e-01,8.661617191000321458e-01,3.732910908555217566e-02,4.258189470684871081e-01
7.675625312110671006e-01,1.718188161645462175e+00,1.266370100396672083e+00,3.636942575898721941e+00
1.849046988352980314e-01,-1.271026413738121308e+00,2.253931918824478645e-02,1.234827196247403558e+00
6.099388722032023091e-01,1.706806988898296629e+00,6.668207099594578892e-03,2.997198308593847837e+00
4.292680281949445842e-02,-1.026801615529540967e+00,4.022685403107971736e-01,6.187054191011887028e-01
4.386876240698417417e-01,1.151174949887304733e+00,1.992912521927580338e-01,1.474746706739068047e+00
2.039159737077109735e-01,1.735762164540785690e+00,1.580589927379792703e-01,1.513196270494184814e-01
5.224197592755478459e-01,6.047821326913024320e-01,2.288322887175682149e-02,8.416350064774368311e-01
5.376121299243075136e-01,2.621838472536464959e+00,1.152849595133264848e-01,9.019492146025775980e-01
2.370847756952733087e-01,5.924941259955786022e-01,1.964424024944005476e+00,1.826379729987862133e+00
3.105388006671838674e-02,3.337151145728267654e-01,4.576795498540377964e-04,1.286041410176330224e+00
3.350079903282457972e-01,1.719150172859595926e+00,4.055102545972996513e-03,1.210200428036648290e+00
6.113062574052805509e-01,5.914086229238416648e-01,1.130027326308184893e-01,1.293860751534317677e+00
2.080980520637533138e-01,3.916278159904063583e-01,1.498388951739473710e-03,1.562257823386780653e-01
4.389537997371949496e-01,-2.963941860101952930e-01,1.133396013797531632e+00,1.512458783716909227e+00
4.197648625468248795e-01,2.438709404683629955e+00,1.505214873719860728e-02,1.336156695173878806e+00
3.649814505319293190e-01,-3.876846602787709095e-02,7.468831408704279529e-02,2.759802978820154351e+00
8.403007019900566865e-01,-6.689166737441263333e-01,2.370184140030391629e-02,5.261928274987374143e-01
9.924444048458647138e-02,7.613927212511157894e-01,3.311747457329878436e-02,2.181215633900359219e+00
4.098190323111705613e-01,1.145124519107926231e-02,3.540080676912867735e-02,2.192052123323377177e+00
4.427365775400982084e-01,-1.577805827136549155e+00,7.351017668767169388e-02,7.065149792708310672e-01
5.682496918822086407e-01,1.107531220780589298e-01,2.421789677577706190e-01,1.128747458974922679e+00
4.312391641595757497e-01,2.352374990528772969e+00,7.860257812110726938e-01,3.256701291217831251e+00
9.402656943720658633e-01,4.837365135299627195e-01,7.379297329947537287e-01,2.765050708094133891e-01
3.372445135552606388e-01,8.331006502164535199e-01,4.057308819476247996e-01,8.443409103404265759e-01
2.722908241574132360e-01,9.221441557616916196e-01,2.133862839480649143e-02,1.952144551201608069e-01
7.355286175945455751e-01,4.886743819630126051e-01,9.076268416812964812e-01,3.531806837044395020e-01
5.619174624494782666e-02,2.538182598569040382e-01,1.528949906025182937e-01,8.991840201188264770e-01
8.768224314399062358e-01,2.129590983314376018e+00,1.002131214776299961e+00,2.889513240442545539e-01
4.305086323060987041e-01,1.297024594442854895e+00,4.464450113542092757e-01,1.522787582922116911e+00
9.128448999852827317e-01,1.726476517297596214e+00,6.622581009368748717e-01,9.521061800486714244e-01
2.448560470453431392e-02,5.194855492147312237e-01,1.036751846135097407e-04,3.877448347553801855e-01
8.402899250398252473e-01,7.555726310487340669e-01,5.406864906854134262e-02,6.918535850453194636e-01
2.091104182298191283e-01,6.964220438097026289e-01,6.887131666903047005e-03,8.325645804698678099e-01
1.891057874243418091e-01,9.785918550086986079e-02,4.286211212462901488e-01,9.083852048329916773e-01
4.806951308064623118e-01,-1.268281685783379631e+00,2.111327715973746952e-02,4.390125063201562594e-01
6.904366492435991542e-01,4.634842225971873564e-01,1.368925904712092190e-01,5.440288409616022003e-01
4.541611951730784025e-01,-1.108009408946012186e+00,2.334186221739687206e-01,6.674221622903898643e-01
7.631799855397281007e-02,5.424743549765268513e-01,2.759947198494844822e-01,4.720080105863021930e-02
6.173656909649469782e-01,6.511891701355057016e-01,2.005575710124984923e+00,2.645861269592730269e-01
9.033757950856505792e-01,-2.383102530162573007e-01,3.455601636882937866e-01,1.477736213943045662e+00
6.184546170547565724e-01,6.740753911801502518e-01,9.366087621906570015e-02,3.981105798090779913e-01
8.574282380911621981e-01,9.117770187718241548e-01,3.747778801474657140e-01,5.228665383424966340e-01
9.435674289519968561e-02,3.016092229561465055e-01,1.416790549593937264e-02,3.095263484749878335e-01
1.820002999142984468e-01,2.383795619372467423e-01,1.969297463605672149e+00,5.470950826983442816e-01
6.863520611007877248e-01,-2.016309437093193768e+00,2.844306776472411258e+00,1.541396931194031206e+00
5.878999141033524056e-01,-1.089747886476233107e+00,4.657875556838565398e-03,1.207971648859917035e+00
2.964543115420844588e-01,8.978786776724891894e-01,5.288906370156439690e-05,9.244746383928249822e-02
1.788666503220732729e-01,1.506726441042275932e-01,2.604994543672948248e-01,1.062549992102299612e+00
5.693076246518592454e-01,1.437580630566442474e+00,7.199650259687183640e-01,1.094911821556227849e-01
5.496158995046620532e-01,6.363963941666117563e-01,1.347934117283462090e-04,1.255811951045906261e+00
5.721592190893816099e-01,4.964300695465179158e-01,1.588324745213529898e-01,1.162209695302669044e+00
1.936767687011574646e-01,2.466121303778613161e+00,2.040677416781706832e-01,1.828507545419448155e+00
6.778440423567565487e-01,4.238906471790079289e-01,1.478069312898326430e-02,3.475364760766896377e-01
2.864421195393018760e-01,2.054428457770013150e+00,4.944104439766456305e-01,8.692413364379902863e-01
4.916171551457567679e-01,8.626278212460565253e-01,2.487676265761358529e-02,9.083229022128119778e-02
7.006757170184981787e-01,7.362604293735636185e-02,6.599348895439597351e-01,9.511029911971549677e-02
4.217192280866305376e-01,-2.197908732823217193e-03,1.432754842317973676e-01,3.590628795737051959e-01
6.574358836493811031e-01,1.472775548228359987e-01,8.129343013676657570e-01,5.960928040481252577e-01
7.599804383339181513e-01,9.133834634405277875e-01,5.201678630384597435e-01,2.248836334252390934e+00
6.566237042088126641e-01,6.366216292829345313e-01,1.406304387452326221e-01,4.044051471326292058e-01
8.565029083684245759e-01,1.049579093610274239e+00,7.764320692833643900e-01,2.268709668661344769e-01
7.289765016864043767e-01,-9.821598368493329456e-01,9.118218978438038039e-03,1.040377835330948519e+00
9.305218285665909361e-01,2.037495196397010044e+00,1.131961424603494581e+00,1.711429922362848410e+00
3.980208334648943636e-01,-6.791180513430643551e-01,1.715461944032302954e-01,8.208970239865648333e-01
2.834593997946390775e-01,-5.601061247566851975e-01,1.975797049665636296e-01,9.217945287211795069e-01
4.414868272815350991e-01,1.213107489455605426e-01,1.626557783999110903e-03,3.746947394832608746e-02
9.299548086480701192e-01,8.434289792391214124e-01,3.703417842882454902e-01,1.222002274161045676e+00
4.110576438973595481e-01,4.832680311654435901e-02,8.180333345184628291e-01,7.934530083280808554e-01
5.872418301286522757e-01,1.704136431894782255e+00,2.841434795838155419e-02,1.916989837526257290e-01
3.783088588021419341e-01,3.495893367920915873e-01,4.323780109764140643e-03,9.861557666500191388e-01
1.884710937079915327e-01,1.192995179491032509e+00,1.834126118177230313e-02,1.173170247472363203e-01
5.586765431075850774e-01,-6.482735017717484727e-01,1.284200124115820518e+00,5.101945727930712327e-01
9.010895968647369969e-01,2.949575313799300269e-01,8.450324949135480379e-01,4.289588084764195952e-01
9.291978714956697916e-01,6.368763086082640523e-01,6.223249703747044670e-01,1.326765780734081801e+00
9.640303306301142294e-01,2.088984287385627914e-01,6.728221626117721899e-01,5.667749296174728890e-01
